warehouse_id,sku_id,order_week,weekly_demand,ending_stock,reorder_qty
west,SKU0030,2024-02,49,296,0
west,SKU0030,2024-03,41,255,0
west,SKU0030,2024-04,48,207,0
west,SKU0030,2024-05,38,169,0
west,SKU0030,2024-06,45,124,0
west,SKU0030,2024-07,47,377,300
west,SKU0030,2024-08,67,310,0
west,SKU0030,2024-09,44,266,0
west,SKU0030,2024-10,38,228,0
west,SKU0030,2024-11,63,165,0
west,SKU0030,2024-12,42,123,0
west,SKU0030,2024-13,40,583,500
west,SKU0030,2024-14,60,523,0
west,SKU0030,2024-15,65,458,0
west,SKU0030,2024-16,49,409,0
west,SKU0030,2024-17,44,365,0
west,SKU0030,2024-18,54,311,0
west,SKU0030,2024-19,59,252,0
west,SKU0030,2024-20,60,192,0
west,SKU0030,2024-21,43,149,0
west,SKU0030,2024-22,47,102,0
west,SKU0030,2024-23,65,337,300
west,SKU0030,2024-24,49,288,0
west,SKU0030,2024-25,49,239,0
west,SKU0030,2024-26,36,203,0
west,SKU0030,2024-27,40,163,0
west,SKU0030,2024-28,56,107,0
west,SKU0030,2024-29,50,557,500
west,SKU0030,2024-30,29,528,0
west,SKU0030,2024-31,42,486,0
west,SKU0030,2024-32,39,447,0
west,SKU0030,2024-33,36,411,0
west,SKU0030,2024-34,47,364,0
west,SKU0030,2024-35,36,328,0
west,SKU0030,2024-36,32,296,0
west,SKU0030,2024-37,21,275,0
west,SKU0030,2024-38,34,241,0
west,SKU0030,2024-39,30,211,0
west,SKU0030,2024-40,23,188,0
west,SKU0030,2024-41,54,134,0
west,SKU0030,2024-42,36,298,200
west,SKU0030,2024-43,37,261,0
west,SKU0030,2024-44,37,224,0
west,SKU0030,2024-45,24,200,0
west,SKU0030,2024-46,33,167,0
west,SKU0030,2024-47,27,140,0
west,SKU0030,2024-48,31,109,0
west,SKU0030,2024-49,44,565,500
west,SKU0030,2024-50,37,528,0
west,SKU0030,2024-51,39,489,0
west,SKU0031,2023-22,2,334,0
west,SKU0031,2023-23,3,331,0
west,SKU0031,2023-24,1,330,0
west,SKU0031,2023-25,7,323,0
west,SKU0031,2023-26,1,322,0
west,SKU0031,2023-27,6,316,0
west,SKU0031,2023-28,5,311,0
west,SKU0031,2023-29,9,302,0
west,SKU0031,2023-30,16,286,0
west,SKU0031,2023-31,12,274,0
west,SKU0031,2023-32,11,263,0
west,SKU0031,2023-33,17,246,0
west,SKU0031,2023-34,10,236,0
west,SKU0031,2023-35,18,218,0
west,SKU0031,2023-36,10,208,0
west,SKU0031,2023-37,13,195,0
west,SKU0031,2023-38,16,179,0
west,SKU0031,2023-39,11,168,0
west,SKU0031,2023-40,15,153,0
west,SKU0031,2023-41,15,138,0
west,SKU0031,2023-42,14,124,0
west,SKU0031,2023-43,16,108,0
west,SKU0031,2023-44,26,582,500
west,SKU0031,2023-45,13,569,0
west,SKU0031,2023-46,30,539,0
west,SKU0031,2023-47,29,510,0
west,SKU0031,2023-48,15,495,0
west,SKU0031,2023-49,36,459,0
west,SKU0031,2023-50,28,431,0
west,SKU0031,2023-51,42,389,0
west,SKU0031,2023-52,29,360,0
west,SKU0031,2024-01,36,324,0
west,SKU0031,2024-02,37,287,0
west,SKU0031,2024-03,41,246,0
west,SKU0031,2024-04,22,224,0
west,SKU0031,2024-05,31,193,0
west,SKU0031,2024-06,60,133,0
west,SKU0031,2024-07,54,379,300
west,SKU0031,2024-08,48,331,0
west,SKU0031,2024-09,42,289,0
west,SKU0031,2024-10,40,249,0
west,SKU0031,2024-11,49,200,0
west,SKU0031,2024-12,68,132,0
west,SKU0031,2024-13,28,104,0
west,SKU0031,2024-14,67,537,500
west,SKU0031,2024-15,64,473,0
west,SKU0031,2024-16,58,415,0
west,SKU0031,2024-17,37,378,0
west,SKU0031,2024-18,69,309,0
west,SKU0031,2024-19,83,226,0
west,SKU0031,2024-20,54,172,0
west,SKU0031,2024-21,56,116,0
west,SKU0031,2024-22,34,582,500
west,SKU0031,2024-23,54,528,0
west,SKU0031,2024-24,48,480,0
west,SKU0031,2024-25,63,417,0
west,SKU0031,2024-26,40,377,0
west,SKU0031,2024-27,34,343,0
west,SKU0031,2024-28,35,308,0
west,SKU0031,2024-29,30,278,0
west,SKU0031,2024-30,31,247,0
west,SKU0031,2024-31,24,223,0
west,SKU0031,2024-32,51,172,0
west,SKU0031,2024-33,26,146,0
west,SKU0031,2024-34,24,122,0
west,SKU0031,2024-35,30,292,200
west,SKU0031,2024-36,26,266,0
west,SKU0031,2024-37,28,238,0
west,SKU0031,2024-38,23,215,0
west,SKU0031,2024-39,39,176,0
west,SKU0031,2024-40,26,150,0
west,SKU0031,2024-41,29,121,0
west,SKU0031,2024-42,29,392,300
west,SKU0031,2024-43,33,359,0
west,SKU0031,2024-44,25,334,0
west,SKU0031,2024-45,27,307,0
west,SKU0031,2024-46,36,271,0
west,SKU0031,2024-47,25,246,0
west,SKU0031,2024-48,18,228,0
west,SKU0031,2024-49,25,203,0
west,SKU0031,2024-50,27,176,0
west,SKU0031,2024-51,22,154,0
west,SKU0032,2023-06,2,420,0
west,SKU0032,2023-07,1,419,0
west,SKU0032,2023-08,5,414,0
west,SKU0032,2023-09,5,409,0
west,SKU0032,2023-10,6,403,0
west,SKU0032,2023-11,8,395,0
west,SKU0032,2023-12,5,390,0
west,SKU0032,2023-13,8,382,0
west,SKU0032,2023-14,6,376,0
west,SKU0032,2023-15,7,369,0
west,SKU0032,2023-16,12,357,0
west,SKU0032,2023-17,9,348,0
west,SKU0032,2023-18,13,335,0
west,SKU0032,2023-19,9,326,0
west,SKU0032,2023-20,15,311,0
west,SKU0032,2023-21,18,293,0
west,SKU0032,2023-22,11,282,0
west,SKU0032,2023-23,13,269,0
west,SKU0032,2023-24,13,256,0
west,SKU0032,2023-25,15,241,0
west,SKU0032,2023-26,17,224,0
west,SKU0032,2023-27,13,211,0
west,SKU0032,2023-28,22,189,0
west,SKU0032,2023-29,13,176,0
west,SKU0032,2023-30,18,158,0
west,SKU0032,2023-31,17,141,0
west,SKU0032,2023-32,23,118,0
west,SKU0032,2023-33,29,389,300
west,SKU0032,2023-34,21,368,0
west,SKU0032,2023-35,13,355,0
west,SKU0032,2023-36,21,334,0
west,SKU0032,2023-37,20,314,0
west,SKU0032,2023-38,27,287,0
west,SKU0032,2023-39,16,271,0
west,SKU0032,2023-40,24,247,0
west,SKU0032,2023-41,29,218,0
west,SKU0032,2023-42,18,200,0
west,SKU0032,2023-43,21,179,0
west,SKU0032,2023-44,29,150,0
west,SKU0032,2023-45,18,132,0
west,SKU0032,2023-46,34,598,500
west,SKU0032,2023-47,32,566,0
west,SKU0032,2023-48,25,541,0
west,SKU0032,2023-49,26,515,0
west,SKU0032,2023-50,28,487,0
west,SKU0032,2023-51,36,451,0
west,SKU0032,2023-52,54,397,0
west,SKU0032,2024-01,38,359,0
west,SKU0032,2024-02,36,323,0
west,SKU0032,2024-03,28,295,0
west,SKU0032,2024-04,44,251,0
west,SKU0032,2024-05,56,195,0
west,SKU0032,2024-06,43,152,0
west,SKU0032,2024-07,38,114,0
west,SKU0032,2024-08,37,577,500
west,SKU0032,2024-09,57,520,0
west,SKU0032,2024-10,43,477,0
west,SKU0032,2024-11,49,428,0
west,SKU0032,2024-12,64,364,0
west,SKU0032,2024-13,52,312,0
west,SKU0032,2024-14,70,242,0
west,SKU0032,2024-15,57,185,0
west,SKU0032,2024-16,76,109,0
west,SKU0032,2024-17,65,344,300
west,SKU0032,2024-18,53,291,0
west,SKU0032,2024-19,53,238,0
west,SKU0032,2024-20,49,189,0
west,SKU0032,2024-21,35,154,0
west,SKU0032,2024-22,46,108,0
west,SKU0032,2024-23,41,567,500
west,SKU0032,2024-24,61,506,0
west,SKU0032,2024-25,33,473,0
west,SKU0032,2024-26,46,427,0
west,SKU0032,2024-27,37,390,0
west,SKU0032,2024-28,32,358,0
west,SKU0032,2024-29,41,317,0
west,SKU0032,2024-30,37,280,0
west,SKU0032,2024-31,33,247,0
west,SKU0032,2024-32,26,221,0
west,SKU0032,2024-33,34,187,0
west,SKU0032,2024-34,34,153,0
west,SKU0032,2024-35,29,124,0
west,SKU0032,2024-36,24,100,0
west,SKU0032,2024-37,34,366,300
west,SKU0032,2024-38,27,339,0
west,SKU0032,2024-39,23,316,0
west,SKU0032,2024-40,25,291,0
west,SKU0032,2024-41,27,264,0
west,SKU0032,2024-42,31,233,0
west,SKU0032,2024-43,20,213,0
west,SKU0032,2024-44,25,188,0
west,SKU0032,2024-45,25,163,0
west,SKU0032,2024-46,23,140,0
west,SKU0032,2024-47,26,114,0
west,SKU0032,2024-48,22,592,500
west,SKU0032,2024-49,24,568,0
west,SKU0032,2024-50,25,543,0
west,SKU0032,2024-51,36,507,0
west,SKU0033,2023-29,2,470,0
west,SKU0033,2023-30,6,464,0
west,SKU0033,2023-31,8,456,0
west,SKU0033,2023-32,8,448,0
west,SKU0033,2023-33,9,439,0
west,SKU0033,2023-34,6,433,0
west,SKU0033,2023-35,14,419,0
west,SKU0033,2023-36,15,404,0
west,SKU0033,2023-37,14,390,0
west,SKU0033,2023-38,18,372,0
west,SKU0033,2023-39,27,345,0
west,SKU0033,2023-40,21,324,0
west,SKU0033,2023-41,27,297,0
west,SKU0033,2023-42,35,262,0
west,SKU0033,2023-43,29,233,0
west,SKU0033,2023-44,25,208,0
west,SKU0033,2023-45,30,178,0
west,SKU0033,2023-46,42,136,0
west,SKU0033,2023-47,39,397,300
west,SKU0033,2023-48,52,345,0
west,SKU0033,2023-49,25,320,0
west,SKU0033,2023-50,45,275,0
west,SKU0033,2023-51,40,235,0
west,SKU0033,2023-52,60,175,0
west,SKU0033,2024-01,50,125,0
west,SKU0033,2024-02,50,575,500
west,SKU0033,2024-03,52,523,0
west,SKU0033,2024-04,36,487,0
west,SKU0033,2024-05,37,450,0
west,SKU0033,2024-06,50,400,0
west,SKU0033,2024-07,48,352,0
west,SKU0033,2024-08,37,315,0
west,SKU0033,2024-09,37,278,0
west,SKU0033,2024-10,51,227,0
west,SKU0033,2024-11,61,166,0
west,SKU0033,2024-12,60,106,0
west,SKU0033,2024-13,76,530,500
west,SKU0033,2024-14,55,475,0
west,SKU0033,2024-15,59,416,0
west,SKU0033,2024-16,50,366,0
west,SKU0033,2024-17,53,313,0
west,SKU0033,2024-18,55,258,0
west,SKU0033,2024-19,52,206,0
west,SKU0033,2024-20,52,154,0
west,SKU0033,2024-21,47,107,0
west,SKU0033,2024-22,52,255,200
west,SKU0033,2024-23,50,205,0
west,SKU0033,2024-24,32,173,0
west,SKU0033,2024-25,42,131,0
west,SKU0033,2024-26,48,383,300
west,SKU0033,2024-27,41,342,0
west,SKU0033,2024-28,24,318,0
west,SKU0033,2024-29,29,289,0
west,SKU0033,2024-30,37,252,0
west,SKU0033,2024-31,30,222,0
west,SKU0033,2024-32,36,186,0
west,SKU0033,2024-33,33,153,0
west,SKU0033,2024-34,41,112,0
west,SKU0033,2024-35,33,579,500
west,SKU0033,2024-36,27,552,0
west,SKU0033,2024-37,31,521,0
west,SKU0033,2024-38,28,493,0
west,SKU0033,2024-39,19,474,0
west,SKU0033,2024-40,26,448,0
west,SKU0033,2024-41,32,416,0
west,SKU0033,2024-42,37,379,0
west,SKU0033,2024-43,24,355,0
west,SKU0033,2024-44,22,333,0
west,SKU0033,2024-45,34,299,0
west,SKU0033,2024-46,24,275,0
west,SKU0033,2024-47,26,249,0
west,SKU0033,2024-48,29,220,0
west,SKU0033,2024-49,27,193,0
west,SKU0033,2024-50,39,154,0
west,SKU0033,2024-51,40,114,0
west,SKU0034,2023-24,2,490,0
west,SKU0034,2023-25,1,489,0
west,SKU0034,2023-26,4,485,0
west,SKU0034,2023-27,5,480,0
west,SKU0034,2023-28,2,478,0
west,SKU0034,2023-29,4,474,0
west,SKU0034,2023-30,4,470,0
west,SKU0034,2023-31,7,463,0
west,SKU0034,2023-32,10,453,0
west,SKU0034,2023-33,8,445,0
west,SKU0034,2023-34,11,434,0
west,SKU0034,2023-35,10,424,0
west,SKU0034,2023-36,5,419,0
west,SKU0034,2023-37,8,411,0
west,SKU0034,2023-38,12,399,0
west,SKU0034,2023-39,14,385,0
west,SKU0034,2023-40,9,376,0
west,SKU0034,2023-41,14,362,0
west,SKU0034,2023-42,17,345,0
west,SKU0034,2023-43,17,328,0
west,SKU0034,2023-44,18,310,0
west,SKU0034,2023-45,19,291,0
west,SKU0034,2023-46,17,274,0
west,SKU0034,2023-47,19,255,0
west,SKU0034,2023-48,15,240,0
west,SKU0034,2023-49,17,223,0
west,SKU0034,2023-50,25,198,0
west,SKU0034,2023-51,19,179,0
west,SKU0034,2023-52,23,156,0
west,SKU0034,2024-01,24,132,0
west,SKU0034,2024-02,29,103,0
west,SKU0034,2024-03,29,574,500
west,SKU0034,2024-04,35,539,0
west,SKU0034,2024-05,35,504,0
west,SKU0034,2024-06,41,463,0
west,SKU0034,2024-07,32,431,0
west,SKU0034,2024-08,35,396,0
west,SKU0034,2024-09,43,353,0
west,SKU0034,2024-10,45,308,0
west,SKU0034,2024-11,56,252,0
west,SKU0034,2024-12,37,215,0
west,SKU0034,2024-13,50,165,0
west,SKU0034,2024-14,46,119,0
west,SKU0034,2024-15,42,377,300
west,SKU0034,2024-16,33,344,0
west,SKU0034,2024-17,59,285,0
west,SKU0034,2024-18,39,246,0
west,SKU0034,2024-19,39,207,0
west,SKU0034,2024-20,54,153,0
west,SKU0034,2024-21,36,117,0
west,SKU0034,2024-22,51,566,500
west,SKU0034,2024-23,54,512,0
west,SKU0034,2024-24,56,456,0
west,SKU0034,2024-25,36,420,0
west,SKU0034,2024-26,42,378,0
west,SKU0034,2024-27,51,327,0
west,SKU0034,2024-28,35,292,0
west,SKU0034,2024-29,27,265,0
west,SKU0034,2024-30,44,221,0
west,SKU0034,2024-31,33,188,0
west,SKU0034,2024-32,31,157,0
west,SKU0034,2024-33,39,118,0
west,SKU0034,2024-34,39,579,500
west,SKU0034,2024-35,34,545,0
west,SKU0034,2024-36,40,505,0
west,SKU0034,2024-37,39,466,0
west,SKU0034,2024-38,33,433,0
west,SKU0034,2024-39,27,406,0
west,SKU0034,2024-40,30,376,0
west,SKU0034,2024-41,29,347,0
west,SKU0034,2024-42,34,313,0
west,SKU0034,2024-43,31,282,0
west,SKU0034,2024-44,37,245,0
west,SKU0034,2024-45,29,216,0
west,SKU0034,2024-46,20,196,0
west,SKU0034,2024-47,14,182,0
west,SKU0034,2024-48,28,154,0
west,SKU0034,2024-49,21,133,0
west,SKU0034,2024-50,26,107,0
west,SKU0034,2024-51,14,593,500
west,SKU0035,2023-26,1,213,0
west,SKU0035,2023-27,4,209,0
west,SKU0035,2023-28,5,204,0
west,SKU0035,2023-29,5,199,0
west,SKU0035,2023-30,8,191,0
west,SKU0035,2023-31,6,185,0
west,SKU0035,2023-32,9,176,0
west,SKU0035,2023-33,12,164,0
west,SKU0035,2023-34,12,152,0
west,SKU0035,2023-35,16,136,0
west,SKU0035,2023-36,9,127,0
west,SKU0035,2023-37,12,115,0
west,SKU0035,2023-38,15,100,0
west,SKU0035,2023-39,22,278,200
west,SKU0035,2023-40,24,254,0
west,SKU0035,2023-41,23,231,0
west,SKU0035,2023-42,20,211,0
west,SKU0035,2023-43,20,191,0
west,SKU0035,2023-44,26,165,0
west,SKU0035,2023-45,21,144,0
west,SKU0035,2023-46,32,112,0
west,SKU0035,2023-47,32,280,200
west,SKU0035,2023-48,36,244,0
west,SKU0035,2023-49,30,214,0
west,SKU0035,2023-50,46,168,0
west,SKU0035,2023-51,49,119,0
west,SKU0035,2023-52,52,367,300
west,SKU0035,2024-01,44,323,0
west,SKU0035,2024-02,58,265,0
west,SKU0035,2024-03,51,214,0
west,SKU0035,2024-04,45,169,0
west,SKU0035,2024-05,56,113,0
west,SKU0035,2024-06,42,271,200
west,SKU0035,2024-07,60,211,0
west,SKU0035,2024-08,47,164,0
west,SKU0035,2024-09,45,119,0
west,SKU0035,2024-10,49,270,200
west,SKU0035,2024-11,38,232,0
west,SKU0035,2024-12,51,181,0
west,SKU0035,2024-13,33,148,0
west,SKU0035,2024-14,39,109,0
west,SKU0035,2024-15,52,357,300
west,SKU0035,2024-16,40,317,0
west,SKU0035,2024-17,43,274,0
west,SKU0035,2024-18,48,226,0
west,SKU0035,2024-19,46,180,0
west,SKU0035,2024-20,42,138,0
west,SKU0035,2024-21,39,299,200
west,SKU0035,2024-22,28,271,0
west,SKU0035,2024-23,33,238,0
west,SKU0035,2024-24,30,208,0
west,SKU0035,2024-25,30,178,0
west,SKU0035,2024-26,25,153,0
west,SKU0035,2024-27,42,111,0
west,SKU0035,2024-28,26,285,200
west,SKU0035,2024-29,25,260,0
west,SKU0035,2024-30,32,228,0
west,SKU0035,2024-31,22,206,0
west,SKU0035,2024-32,22,184,0
west,SKU0035,2024-33,17,167,0
west,SKU0035,2024-34,26,141,0
west,SKU0035,2024-35,18,123,0
west,SKU0035,2024-36,21,102,0
west,SKU0035,2024-37,14,388,300
west,SKU0035,2024-38,30,358,0
west,SKU0035,2024-39,24,334,0
west,SKU0035,2024-40,14,320,0
west,SKU0035,2024-41,23,297,0
west,SKU0035,2024-42,28,269,0
west,SKU0035,2024-43,26,243,0
west,SKU0035,2024-44,20,223,0
west,SKU0035,2024-45,17,206,0
west,SKU0035,2024-46,28,178,0
west,SKU0035,2024-47,16,162,0
west,SKU0035,2024-48,20,142,0
west,SKU0035,2024-49,25,117,0
west,SKU0035,2024-50,17,100,0
west,SKU0035,2024-51,28,372,300
west,SKU0036,2023-07,1,509,0
west,SKU0036,2023-08,3,506,0
west,SKU0036,2023-09,2,504,0
west,SKU0036,2023-10,4,500,0
west,SKU0036,2023-11,6,494,0
west,SKU0036,2023-12,5,489,0
west,SKU0036,2023-13,8,481,0
west,SKU0036,2023-14,7,474,0
west,SKU0036,2023-15,3,471,0
west,SKU0036,2023-16,8,463,0
west,SKU0036,2023-17,9,454,0
west,SKU0036,2023-18,14,440,0
west,SKU0036,2023-19,17,423,0
west,SKU0036,2023-20,11,412,0
west,SKU0036,2023-21,19,393,0
west,SKU0036,2023-22,10,383,0
west,SKU0036,2023-23,14,369,0
west,SKU0036,2023-24,21,348,0
west,SKU0036,2023-25,20,328,0
west,SKU0036,2023-26,26,302,0
west,SKU0036,2023-27,10,292,0
west,SKU0036,2023-28,12,280,0
west,SKU0036,2023-29,15,265,0
west,SKU0036,2023-30,22,243,0
west,SKU0036,2023-31,11,232,0
west,SKU0036,2023-32,19,213,0
west,SKU0036,2023-33,19,194,0
west,SKU0036,2023-34,18,176,0
west,SKU0036,2023-35,12,164,0
west,SKU0036,2023-36,7,157,0
west,SKU0036,2023-37,21,136,0
west,SKU0036,2023-38,19,117,0
west,SKU0036,2023-39,24,593,500
west,SKU0036,2023-40,23,570,0
west,SKU0036,2023-41,20,550,0
west,SKU0036,2023-42,24,526,0
west,SKU0036,2023-43,21,505,0
west,SKU0036,2023-44,33,472,0
west,SKU0036,2023-45,18,454,0
west,SKU0036,2023-46,32,422,0
west,SKU0036,2023-47,26,396,0
west,SKU0036,2023-48,26,370,0
west,SKU0036,2023-49,37,333,0
west,SKU0036,2023-50,28,305,0
west,SKU0036,2023-51,53,252,0
west,SKU0036,2023-52,38,214,0
west,SKU0036,2024-01,35,179,0
west,SKU0036,2024-02,36,143,0
west,SKU0036,2024-03,43,100,0
west,SKU0036,2024-04,50,350,300
west,SKU0036,2024-05,46,304,0
west,SKU0036,2024-06,47,257,0
west,SKU0036,2024-07,39,218,0
west,SKU0036,2024-08,50,168,0
west,SKU0036,2024-09,47,121,0
west,SKU0036,2024-10,51,370,300
west,SKU0036,2024-11,63,307,0
west,SKU0036,2024-12,57,250,0
west,SKU0036,2024-13,68,182,0
west,SKU0036,2024-14,79,103,0
west,SKU0036,2024-15,60,343,300
west,SKU0036,2024-16,52,291,0
west,SKU0036,2024-17,76,215,0
west,SKU0036,2024-18,61,154,0
west,SKU0036,2024-19,52,102,0
west,SKU0036,2024-20,44,558,500
west,SKU0036,2024-21,39,519,0
west,SKU0036,2024-22,49,470,0
west,SKU0036,2024-23,51,419,0
west,SKU0036,2024-24,38,381,0
west,SKU0036,2024-25,43,338,0
west,SKU0036,2024-26,46,292,0
west,SKU0036,2024-27,37,255,0
west,SKU0036,2024-28,33,222,0
west,SKU0036,2024-29,44,178,0
west,SKU0036,2024-30,20,158,0
west,SKU0036,2024-31,47,111,0
west,SKU0036,2024-32,30,581,500
west,SKU0036,2024-33,22,559,0
west,SKU0036,2024-34,43,516,0
west,SKU0036,2024-35,36,480,0
west,SKU0036,2024-36,32,448,0
west,SKU0036,2024-37,40,408,0
west,SKU0036,2024-38,24,384,0
west,SKU0036,2024-39,15,369,0
west,SKU0036,2024-40,35,334,0
west,SKU0036,2024-41,25,309,0
west,SKU0036,2024-42,34,275,0
west,SKU0036,2024-43,27,248,0
west,SKU0036,2024-44,20,228,0
west,SKU0036,2024-45,23,205,0
west,SKU0036,2024-46,25,180,0
west,SKU0036,2024-47,20,160,0
west,SKU0036,2024-48,41,119,0
west,SKU0036,2024-49,30,289,200
west,SKU0036,2024-50,38,251,0
west,SKU0036,2024-51,21,230,0
west,SKU0037,2023-23,2,338,0
west,SKU0037,2023-24,6,332,0
west,SKU0037,2023-25,3,329,0
west,SKU0037,2023-26,4,325,0
west,SKU0037,2023-27,7,318,0
west,SKU0037,2023-28,10,308,0
west,SKU0037,2023-29,9,299,0
west,SKU0037,2023-30,8,291,0
west,SKU0037,2023-31,9,282,0
west,SKU0037,2023-32,10,272,0
west,SKU0037,2023-33,12,260,0
west,SKU0037,2023-34,12,248,0
west,SKU0037,2023-35,15,233,0
west,SKU0037,2023-36,22,211,0
west,SKU0037,2023-37,18,193,0
west,SKU0037,2023-38,23,170,0
west,SKU0037,2023-39,12,158,0
west,SKU0037,2023-40,21,137,0
west,SKU0037,2023-41,25,112,0
west,SKU0037,2023-42,26,386,300
west,SKU0037,2023-43,21,365,0
west,SKU0037,2023-44,22,343,0
west,SKU0037,2023-45,34,309,0
west,SKU0037,2023-46,31,278,0
west,SKU0037,2023-47,28,250,0
west,SKU0037,2023-48,38,212,0
west,SKU0037,2023-49,37,175,0
west,SKU0037,2023-50,31,144,0
west,SKU0037,2023-51,58,586,500
west,SKU0037,2023-52,45,541,0
west,SKU0037,2024-01,55,486,0
west,SKU0037,2024-02,50,436,0
west,SKU0037,2024-03,62,374,0
west,SKU0037,2024-04,39,335,0
west,SKU0037,2024-05,49,286,0
west,SKU0037,2024-06,44,242,0
west,SKU0037,2024-07,73,169,0
west,SKU0037,2024-08,57,112,0
west,SKU0037,2024-09,42,570,500
west,SKU0037,2024-10,53,517,0
west,SKU0037,2024-11,57,460,0
west,SKU0037,2024-12,55,405,0
west,SKU0037,2024-13,41,364,0
west,SKU0037,2024-14,46,318,0
west,SKU0037,2024-15,36,282,0
west,SKU0037,2024-16,46,236,0
west,SKU0037,2024-17,50,186,0
west,SKU0037,2024-18,47,139,0
west,SKU0037,2024-19,40,599,500
west,SKU0037,2024-20,50,549,0
west,SKU0037,2024-21,61,488,0
west,SKU0037,2024-22,40,448,0
west,SKU0037,2024-23,50,398,0
west,SKU0037,2024-24,30,368,0
west,SKU0037,2024-25,29,339,0
west,SKU0037,2024-26,38,301,0
west,SKU0037,2024-27,41,260,0
west,SKU0037,2024-28,45,215,0
west,SKU0037,2024-29,40,175,0
west,SKU0037,2024-30,47,128,0
west,SKU0037,2024-31,19,109,0
west,SKU0037,2024-32,40,369,300
west,SKU0037,2024-33,37,332,0
west,SKU0037,2024-34,39,293,0
west,SKU0037,2024-35,45,248,0
west,SKU0037,2024-36,33,215,0
west,SKU0037,2024-37,35,180,0
west,SKU0037,2024-38,22,158,0
west,SKU0037,2024-39,32,126,0
west,SKU0037,2024-40,21,105,0
west,SKU0037,2024-41,33,272,200
west,SKU0037,2024-42,29,243,0
west,SKU0037,2024-43,14,229,0
west,SKU0037,2024-44,36,193,0
west,SKU0037,2024-45,32,161,0
west,SKU0037,2024-46,33,128,0
west,SKU0037,2024-47,27,101,0
west,SKU0037,2024-48,36,365,300
west,SKU0037,2024-49,44,321,0
west,SKU0037,2024-50,47,274,0
west,SKU0037,2024-51,31,243,0
west,SKU0038,2023-23,1,516,0
west,SKU0038,2023-24,1,515,0
west,SKU0038,2023-25,5,510,0
west,SKU0038,2023-26,6,504,0
west,SKU0038,2023-27,8,496,0
west,SKU0038,2023-28,14,482,0
west,SKU0038,2023-29,12,470,0
west,SKU0038,2023-30,14,456,0
west,SKU0038,2023-31,6,450,0
west,SKU0038,2023-32,17,433,0
west,SKU0038,2023-33,19,414,0
west,SKU0038,2023-34,9,405,0
west,SKU0038,2023-35,24,381,0
west,SKU0038,2023-36,11,370,0
west,SKU0038,2023-37,31,339,0
west,SKU0038,2023-38,20,319,0
west,SKU0038,2023-39,26,293,0
west,SKU0038,2023-40,24,269,0
west,SKU0038,2023-41,20,249,0
west,SKU0038,2023-42,38,211,0
west,SKU0038,2023-43,21,190,0
west,SKU0038,2023-44,28,162,0
west,SKU0038,2023-45,37,125,0
west,SKU0038,2023-46,28,297,200
west,SKU0038,2023-47,52,245,0
west,SKU0038,2023-48,71,174,0
west,SKU0038,2023-49,31,143,0
west,SKU0038,2023-50,36,107,0
west,SKU0038,2023-51,61,246,200
west,SKU0038,2023-52,34,212,0
west,SKU0038,2024-01,60,152,0
west,SKU0038,2024-02,69,583,500
west,SKU0038,2024-03,52,531,0
west,SKU0038,2024-04,49,482,0
west,SKU0038,2024-05,49,433,0
west,SKU0038,2024-06,46,387,0
west,SKU0038,2024-07,45,342,0
west,SKU0038,2024-08,41,301,0
west,SKU0038,2024-09,47,254,0
west,SKU0038,2024-10,45,209,0
west,SKU0038,2024-11,38,171,0
west,SKU0038,2024-12,39,132,0
west,SKU0038,2024-13,37,295,200
west,SKU0038,2024-14,52,243,0
west,SKU0038,2024-15,51,192,0
west,SKU0038,2024-16,46,146,0
west,SKU0038,2024-17,48,398,300
west,SKU0038,2024-18,45,353,0
west,SKU0038,2024-19,59,294,0
west,SKU0038,2024-20,54,240,0
west,SKU0038,2024-21,34,206,0
west,SKU0038,2024-22,51,155,0
west,SKU0038,2024-23,50,105,0
west,SKU0038,2024-24,46,359,300
west,SKU0038,2024-25,38,321,0
west,SKU0038,2024-26,45,276,0
west,SKU0038,2024-27,40,236,0
west,SKU0038,2024-28,37,199,0
west,SKU0038,2024-29,35,164,0
west,SKU0038,2024-30,34,130,0
west,SKU0038,2024-31,37,293,200
west,SKU0038,2024-32,31,262,0
west,SKU0038,2024-33,32,230,0
west,SKU0038,2024-34,33,197,0
west,SKU0038,2024-35,20,177,0
west,SKU0038,2024-36,29,148,0
west,SKU0038,2024-37,25,123,0
west,SKU0038,2024-38,23,100,0
west,SKU0038,2024-39,28,572,500
west,SKU0038,2024-40,23,549,0
west,SKU0038,2024-41,25,524,0
west,SKU0038,2024-42,26,498,0
west,SKU0038,2024-43,24,474,0
west,SKU0038,2024-44,21,453,0
west,SKU0038,2024-45,43,410,0
west,SKU0038,2024-46,22,388,0
west,SKU0038,2024-47,24,364,0
west,SKU0038,2024-48,38,326,0
west,SKU0038,2024-49,34,292,0
west,SKU0038,2024-50,25,267,0
west,SKU0038,2024-51,33,234,0
west,SKU0039,2023-36,2,556,0
west,SKU0039,2023-37,4,552,0
west,SKU0039,2023-38,5,547,0
west,SKU0039,2023-39,5,542,0
west,SKU0039,2023-40,6,536,0
west,SKU0039,2023-41,10,526,0
west,SKU0039,2023-42,11,515,0
west,SKU0039,2023-43,23,492,0
west,SKU0039,2023-44,19,473,0
west,SKU0039,2023-45,18,455,0
west,SKU0039,2023-46,18,437,0
west,SKU0039,2023-47,17,420,0
